tdate;ttext;tgeo
2016-07-28 13:19:12;Может, кто учится в СПбГУ на географическом факультете, трудно поступить?;None
2016-07-28 13:17:56;игнорирую звонки из СпбГУ,потому что стесняюсь сказать им, что не принесу подлинники.  жить одной и контактировать с людьми уже через месяц.;None
2016-07-28 12:42:02;В #СПбГУ подвели предварительные итоги приёма 2016 года. /  / Интерес абитуриентов к нашему Университету снова вы.. https://t.co/mWrXfgIYTH;None
2016-07-28 12:14:15;интересно, очень я буду нужна на истфаке спбгу с дипломом искусствоведа и исследовательской по культурологии?;None
2016-07-28 11:53:33;RT @Aleksei_Kudrin: Сегодня переизбрали деканом факультета свободных искусств и наук СПбГУ на новый срок;None
2016-07-28 11:36:54;@OlgaNikkey Спбгу?;None
2016-07-28 11:17:06;RT @5uglov_spb: Минимальный порог зачисления в МГУ оказался ниже, чем в СПбГУ → https://t.co/6lT6PhmW7e #МОЛНИЯ https://t.co/VSLH4xzPxu;None
2016-07-28 11:02:23;RT @spb_university: Самым популярным направлением подготовки в аспирантуре СПбГУ 2016 стало «Информатика и вычислительная техника»: https:/…;None
2016-07-28 11:00:22;RT @5uglov_spb: Минимальный порог зачисления в МГУ оказался ниже, чем в СПбГУ → https://t.co/6lT6PhmW7e #МОЛНИЯ https://t.co/VSLH4xzPxu;None
2016-07-28 10:52:58;В СПбГУ поступает много победителей и призеров Российских олимпиад школьников https://t.co/cIc5ks2aLj;None
2016-07-28 10:50:58;RT @5uglov_spb: Минимальный порог зачисления в МГУ оказался ниже, чем в СПбГУ → https://t.co/6lT6PhmW7e #МОЛНИЯ https://t.co/VSLH4xzPxu;None
2016-07-28 10:28:59;RT @5uglov_spb: Минимальный порог зачисления в МГУ оказался ниже, чем в СПбГУ → https://t.co/6lT6PhmW7e #МОЛНИЯ https://t.co/VSLH4xzPxu;None
2016-07-28 10:27:20;Минимальный порог зачисления в МГУ оказался ниже, чем в СПбГУ → https://t.co/6lT6PhmW7e #МОЛНИЯ https://t.co/VSLH4xzPxu;None
2016-07-28 10:18:55;Самым популярным направлением подготовки в аспирантуре СПбГУ 2016 стало «Информатика и вычислительная техника»: https://t.co/WaqvAOdAj5;None
2016-07-28 09:43:28;@leshka_echelon я передумал уж 5 раз. Прохожу в СПбГУ вроде;None
2016-07-28 09:15:49;Тебе звонят из СПбГУ и РАНХиГС. Бюджет, экономика, говорят. А ты дура🙉 https://t.co/g6luxAVlIy;None
2016-07-28 09:08:17;если я правильно понимаю эту систему, то в ЛГУ передо мной пока только два оригинала 0_о то ест, если я плюну на спбгу, то мб поступлю;None
2016-07-28 08:50:13;@frolishe_ ну вот сердце как раз и зовет в спбгу 😄;None
2016-07-28 07:08:02;Есть люди которые учатся в СПБГУ Кино и Телевидения?;None
2016-07-28 05:35:07;Если я поступлю в сфу на бюджет и перееду в Красноярск, я взорвусь от счастья А если в МГУ или СПбГУ то взорвусь от счастья в сотой степени;None
2016-07-28 05:30:41;Маркетинг. Кейсы из коллекции ВШМ СПбГУ https://t.co/kSKei1sYnb https://t.co/PEcQ44NBrz;None
2016-07-27 22:44:08;зато днище в спбгэу даже хуже, чем в спбгу намного хуже;None
2016-07-27 22:41:51;Так, в СпбГУ я 132 на журфак, 30 бюджетных, и 90 на международную, 10 бюджетных;None
2016-07-27 22:19:53;RT @spb_university: Доцент #СПбГУ Владислав Архипов комментирует юридические аспекты нашумевшей игры Pokemon Go: https://t.co/9vzGfiUW2H ht…;None
2016-07-27 21:53:09;00:37 - МГИМО, МГЛУ, СПбГУ... 🤔🤕 я слишком запуталась 😭 ближайшее время эти аббревиатуры будут причиной всех головных болей;None
2016-07-27 21:48:34;RT @spb_university: Доцент #СПбГУ Владислав Архипов комментирует юридические аспекты нашумевшей игры Pokemon Go: https://t.co/9vzGfiUW2H ht…;None
2016-07-27 20:51:27;Кампус СПбГУ в деревне под Гатчиной - это штука посильнее слияния четырех приморских вузов и их переезд на необжитой остров.;None
2016-07-27 20:19:41;RT @TheodorGlagolev: Преподаватель СПбГУ объясняет, почему нефть столько стоит и от чего это зависит https://t.co/m29pPS8Yy9 https://t.co/8…;None
2016-07-27 20:06:32;Прекрасные моменты выходного☀️ @ Студгородок СПбГУ - ПУНК https://t.co/PL1Ojb0Wex;59.87446546,29.82888376
2016-07-27 19:56:45;Два ебаных балла испортили мне предполагаемую учебу в спбгу, даже на следующий год пытаться на журфак не хочу;None
2016-07-27 19:33:38;Кажется, завтра еду славаться в рабство СПбГУ, потому что на переводческий бюджет конкурс дикий;None
2016-07-27 19:15:02;Софийка травит душу, что поступила в СПбГУ, а я пьный, мне похуй (нет).;None
2016-07-27 19:05:09;@zerosixpolly такая же фигня с юриспруденцией и СПбГУ;None
2016-07-27 19:01:56;отдала бы много денег в фонд борьбы со сравнением питерской вышки и вшм спбгу;None
2016-07-27 19:01:21;Доцент #СПбГУ Владислав Архипов комментирует юридические аспекты нашумевшей игры Pokemon Go: https://t.co/9vzGfiUW2H https://t.co/TfjJVQL9YX;None
2016-07-27 18:32:52;когда-нибудь меня эта ситуация с учебой выведет из себя, я сдам егэ по сотке и поступлю в спбгу..........................;None
2016-07-27 18:23:47;RT @barbariska_21: @_Niallgirls__ смотри обязательно Ещё есть СПбГУ  Там побольше различных специальностей И интересные плюсом;None
2016-07-27 18:22:43;@_Niallgirls__ смотри обязательно Ещё есть СПбГУ  Там побольше различных специальностей И интересные плюсом;None
2016-07-27 18:19:49;@hugsfromcats ты в политех или спбгу?;None
2016-07-27 17:12:48;@MarinaSaraeva СПбГУ;None
2016-07-27 16:41:15;Кто -нибудь учился в СПбГУ? На каком факультете?;None
2016-07-27 16:35:40;а из СПБГУ выпустился сам ПУТИН это же охуеть тоже гарант успеха;None
2016-07-27 16:30:58;аттэншн! выяснилась причина, по которой отец симпатизирует РАНХИГСу и СПБГУ;None
2016-07-27 16:20:48;RT @TheodorGlagolev: Преподаватель СПбГУ объясняет, почему нефть столько стоит и от чего это зависит https://t.co/m29pPS8Yy9 https://t.co/8…;None
2016-07-27 16:04:01;сколько составляет стипендия старост в СПбГУ?;None
2016-07-27 15:57:12;RT @TheodorGlagolev: Преподаватель СПбГУ объясняет, почему нефть столько стоит и от чего это зависит https://t.co/m29pPS8Yy9 https://t.co/8…;None
2016-07-27 15:49:00;@ella_lolua ало, это спбгу;None
2016-07-27 15:35:49;Подал документы в СПбГУ. Внезапно.;None
2016-07-27 15:24:02;@matsurbation_ я только что глянула стоимость за год в спбгу... лучше 4 года в политехе платить, чем 2 в спбгу))0;None
2016-07-27 15:23:25;@marpetya просто у нас до 3 курса даже заявления на перевод не принимают, например. Но может в СПбГУ другая система с переводом;None
2016-07-27 15:21:57;@ChipmunkLily тогда в спбгу, получается...;None
2016-07-27 15:19:01;Открываю списки КубГУ: "я бог" Открываю списки СПбГУ:"нууу 40я позиция - это не так уж плохо";None
2016-07-27 15:18:43;@matsurbation_ кажись я всё-таки в спбгу...;None
2016-07-27 15:18:15;Скажите кто-нибудь: как поступить в СПбГУ на бюджетку?;None
2016-07-27 15:16:49;@marpetya я училась в СПбГУ-вроде норм точно знаю,что в нашем универе есть фишка,что можно на бюджет перевестись,если учиться хорошо будешь;None
2016-07-27 15:16:47;@SaviorMars тут слишком тупо это делать, потому что дофига людей с высоким баллом уйдут в СПбГУ;None
2016-07-27 15:14:43;@SaviorMars да нормально, меня вообще герценовские списки подбешивают, СПбГУ сразу такие списки вывешивал;None
2016-07-27 15:12:55;@ChipmunkLily в спбгу международные отношения я вроде понимаю, что спбгу престижнее и тд... но хз :С;None
2016-07-27 15:10:11;@ChipmunkLily вот скажи че мне делать я прошла на контракт и в спбгу, и в политех куда? :с;None
2016-07-27 15:00:27;Пожалуй, больше всего в приёмной комиссии СПбГУ меня удивила фраза: "... и фотографии. Можете селфи сделать".;None
2016-07-27 14:50:42;Заржала еще громче, когда поняла, что семестр в СПбГУ стоит столько же, сколько у меня баллов за ЕГЭ в сумме;None
2016-07-27 14:48:50;@ChipmunkLily кстати Лиль Ты же в спбгу училась?;None
2016-07-27 14:39:12;Хочу пойти с СПБГУ на второе высшее на журфак, потом легче будет устроиться работать на радио или телевиденье?;None
2016-07-27 14:03:22;Кто в СПбГУ?;None
2016-07-27 13:36:43;Жаль, что в СПбГУ картина не такая https://t.co/9B2scyq7oC;None
2016-07-27 12:43:49;Свободны мы или нет? На тему свободы воли рассуждает философ, профессор #СПбГУ Данил Разеев: https://t.co/5n7nqRLxeO https://t.co/JjjvDsDtxq;None
2016-07-27 12:14:43;Еду в матизе в футболке 'выпускник спбгу'. Выводы делайте сами пож;None
2016-07-27 12:14:17;Помогите пожалуйста.. расскажите о ПСИХ. ФАКЕ. СПбГУ!;None
2016-07-27 11:25:51;Современно. Искусно. Криво.  Мэйд ин СПбГУ.  У этого даже есть название.   #спбгу… https://t.co/ayx0SHIvKZ;59.93962598,30.29975907
2016-07-27 11:20:00;RT @TheodorGlagolev: Преподаватель СПбГУ объясняет, почему нефть столько стоит и от чего это зависит https://t.co/m29pPS8Yy9 https://t.co/8…;None
2016-07-27 11:18:24;как дождаться СпбГУ блин &gt_&lt;None
2016-07-27 11:14:59;Преподаватель СПбГУ объясняет, почему нефть столько стоит и от чего это зависит https://t.co/m29pPS8Yy9 https://t.co/8fBeqd4wIa;None
2016-07-27 10:24:29;@NatelkaRu в спбгэу по взяткам все гоняют. Причём даже не прикрываются никак. В спбгу тоже есть похожие проблемы, но более открыто;None
2016-07-27 09:02:21;RT @spb_university: Изверги или святые? Доцент СПбГУ о том, за что 190 лет назад казнили декабристов. https://t.co/rxPrWTpJS4 https://t.co/…;None
2016-07-27 09:01:38;RT @spb_university: Профессор #СПбГУ Виктор Хейфец: в Бразилии мало мусульман, но проблемы есть. https://t.co/a0N49H5I53 https://t.co/7MPVb…;None
2016-07-27 08:41:45;Как будут обучать математике в #СПбГУ в новом учебном году? https://t.co/Px1jfxPUH7;None
2016-07-27 07:12:31;RT @stalist19911: СПбГУ в Гатчину, зачем? https://t.co/1HQUtNmZJF;None
2016-07-27 06:25:13;Дневник летней геологической практики /  / 5.06.16 / Московскую шаверму студенты СПбГУ оценили как немного стран.. https://t.co/8f9SAkYe1j;None
2016-07-27 06:25:13;Дневник летней геологической практики /  / 5.06.16 / Московскую шаверму студенты СПбГУ оценили как немного стран.. https://t.co/8f9SAkGD9L;None
2016-07-27 04:38:56;надо в этом году затащить олимпиаду спбгу;None
2016-07-27 03:54:24;Сможет ли солнечная энергия заменить человечеству нефть и газ, расскажут ученые в СПбГУ. https://t.co/xCwoSTiyeF;None
2016-07-27 01:15:45;Почему выбирая между спбгу и политехом я склоняюсь к политеху?????????;None
2016-07-26 22:14:05;https://t.co/FIvRaAiRf6 спбгу бланк заявления для поступления на бакалавриат;None
2016-07-26 21:59:51;Люди во всякие МГУ СПБГУ поступают. И я. Надеюсь хотя бы на коммерцию втиснуться. Хоть в какой-нибудь вуз. Ха. Ха ха ха. Ахахахаха. *плачет*;None
2016-07-26 21:34:39;какие жизненные приоритеты должны быть у студента СПбГУ?;None
2016-07-26 21:22:20;Обожаю пабы Санкт-Петербурга. Только здесь за одной барной стойкой может сидеть и бомж и ректор СПбГУ. #СанктПетербург;None
2016-07-26 21:19:36;Песочная кошечка-упорошечка.  #prisma #cat #animal @ Студгородок СПбГУ - ПУНК https://t.co/UMg821dMZ8;None
2016-07-26 20:57:32;какие жизненные приоритеты должны быть у студента СПбГУ?;None
2016-07-26 20:01:15;Слушать лекции по литературе от преподавательницы СПбГУ гораздо интереснее, чем буктьюберов. *О*;None
2016-07-26 19:20:28;Стоит ли поступать в СПбГУ ИТМО?;None
2016-07-26 19:17:03;Есть люди которые учатся в СПБГУ Кино и Телевидения?;None
2016-07-26 17:38:35;@boris84889083 @buldakova_n конечно нет,  спбгу хуле;None
2016-07-26 17:18:30;@MariaSkalaban ФинЭк же очень скатилась буквально за последние несколько лет. Хотя не знаю, возможно, можно сказать то же про СПбГУ;None
2016-07-26 17:18:09;Кто в СПбГУ?;None
2016-07-26 17:10:18;мне звонили из спбгу, сказали тащить оригиналы на контракт https://t.co/3RJ8sufnoT;None
2016-07-26 16:58:41;Сможет ли солнечная энергия заменить человечеству нефть и газ, расскажут ученые в СПбГУ: ... https://t.co/Uemm0WgrCZ #нефть #газ;None
2016-07-26 16:23:43;Народ,подскажите,сколько стоит обучение на втором высшем,в СПБГУ на факультете международной журналистики?;None
2016-07-26 16:16:41;Росимущество не будет против передачи помещений СПбГУ епархии #СПб #строительство https://t.co/PR4QLILJMg;None
2016-07-26 15:58:52;@unicoden бфу и спбгу как небо и земля))));None
2016-07-26 15:46:29;@loulachkaa за спбгу обидно, мама хотела, чтобы я училась там, а в рейтинге я 350 (на 45 мест);None
2016-07-26 15:46:12;Сможет ли солнечная энергия заменить человечеству нефть и газ, расскажут ученые в СПбГУ: XXI Международная ко... https://t.co/vzcyHYWpfN;None
2016-07-26 15:45:09;Сможет ли солнечная энергия заменить человечеству нефть и газ, расскажут ученые в СПбГУ https://t.co/bPdegRxfX9;None
2016-07-26 15:40:32;@exstaz_7 в СПбГУ на юрфак;None
2016-07-26 15:39:57;@volgytova я не прошла на бюджет в спбгу;None
2016-07-26 15:38:51;@volgytova спбгу и политех, всё;None
2016-07-26 15:36:45;Трудо ли поступить в СПБГУ на факультет Менеджмента?;None
2016-07-26 15:29:02;@yaaana_kw спбгу;None
2016-07-26 15:20:47;Изверги или святые? Доцент СПбГУ о том, за что 190 лет назад казнили декабристов. https://t.co/rxPrWTpJS4 https://t.co/nr7wYHTiUT;None
2016-07-26 14:57:37;@PrudchenkoO в СПбГУ;None
2016-07-26 14:39:57;@KeForY да, в СПБГУ прошёл на коммерцию;None
2016-07-26 14:35:27;Бизнес-омбудсмен поблагодарил экспертов #СПбГУ за исследование предпринимательского климата Петербурга. /  / Науч.. https://t.co/TPlLYIHTKn;None
2016-07-26 14:03:56;RT @Kaurus7: Росимущество готово передать помещения факультетов СПбГУ епархии;None
2016-07-26 13:57:05;Росимущество готово передать помещения факультетов СПбГУ епархии https://t.co/BCFrPPZqkh с помощью @Fontanka_spb;None
2016-07-26 13:45:01;RT @fontanka_news: Росимущество готово передать помещения факультетов СПбГУ епархии https://t.co/PLVtLNA9Z6;None
2016-07-26 13:44:43;Росимущество готово передать помещения факультетов СПбГУ епархии;None
2016-07-26 13:41:12;@crazy_catharsis СПбГУ);None
2016-07-26 13:40:37;Росимущество готово передать помещения факультетов СПбГУ епархии https://t.co/PLVtLNA9Z6;None
2016-07-26 13:32:24;прикиньте на лингвистику в спбгу 1000+ заявлений;None
2016-07-26 13:32:14;Оригинал дошел до СПбГУ и цитирую: "Ну все, вас можно поздравить с поступлением";None
2016-07-26 13:31:16;До старта Летних Олимпийских игр-2016 в Рио-де-Жанейро остается чуть больше недели.  /  / Профессор СПбГУ Виктор .. https://t.co/sKCI5ONaCK;None
2016-07-26 12:52:03;Профессор #СПбГУ Виктор Хейфец: в Бразилии мало мусульман, но проблемы есть. https://t.co/a0N49H5I53 https://t.co/7MPVbDovCK;None
2016-07-26 12:44:37;Возможно ли поступить на факультет журналиста в СПбГУ;None
2016-07-26 12:37:59;о в спбгу есть факультет искусств;None
2016-07-26 11:11:05;Через реку от филфака СПбГУ :D https://t.co/9bFvuh56RJ;None
2016-07-26 10:55:27;Народ,подскажите,сколько стоит обучение на втором высшем,в СПБГУ на факультете международной журналистики?;None
2016-07-26 10:16:58;Сможет ли солнечная энергия заменить нефть и газ, расскажут учёные СПбГУ:  https://t.co/Q9YyWHpN8Y;None
2016-07-26 10:10:02;Сможет ли солнечная энергия заменить нефть и газ, расскажут учёные СПбГУ   https://t.co/0ga78wEQqR;None
2016-07-26 10:04:35;Блять, как же, сука, обидно, когда в СПбГУ зачисляют на бюджет девку со 192-мя баллами только из-за того, что она из Крыма.;None
2016-07-26 09:29:51;Здания СПбГУ продадут или сдадут в аренду https://t.co/vf6bc9IDZJ;None
2016-07-26 09:23:59;RT @1606Kreator: Переезд СПбГУ – кто выиграет? https://t.co/zURXW1Y9i5;None
2016-07-26 09:03:00;А их нет. Ну, разве что мне из СПбГУ звонили.;None
2016-07-26 08:30:31;RT @1606Kreator: Переезд СПбГУ – кто выиграет? https://t.co/zURXW1Y9i5;None
2016-07-26 07:51:31;Я прошла в СПбГУ🎉🎉🎉🎉;None
2016-07-26 06:55:38;напротив сидит парень точно в такой же футболке, как у меня тот же цвет та же эмблема спбгу и похоже тот же размер;None
2016-07-26 04:51:08;@TodayRight спбгу? А куда ты подала?;None
2016-07-26 02:52:05;#бланк заявления на поступление в вуз 2015 спбгу https://t.co/M5btIu4TPV;None
2016-07-26 01:28:03;#500aday спбгу бланк заявления для поступления на бакалавриат https://t.co/OlkBrryund;None
2016-07-26 01:24:17;https://t.co/7YzXWZWEFM #спбгу образец заявления на поступление 2015;None
2016-07-25 21:43:45;Почему я должна поступать в МГУ или СПбГУ на юрфак или истфак если я хочу рисовать;None
2016-07-25 19:49:49;Знамеровская Татьяна Петровна // Биографика СПбГУ;None
2016-07-25 18:53:09;Трудо ли поступить в СПБГУ на факультет Менеджмента?;None
2016-07-25 18:25:12;СПбГУ лишил ученой степени одного из авторов «закона о забвении»;None
2016-07-25 18:11:30;@revyusha она в спбгу и в мгу проходит, не хочет в мгу идти и я грущу поэтому(((;None
2016-07-25 18:00:05;#выпускникиговорят  Отличный афоризм  #spbu #alumnispbu #СПбГУ #АВСПбГУ https://t.co/jiqQHAPSux;None
2016-07-25 17:56:18;Почетные учёные звания: Почётный доктор юридического права СПбГУ.;None
2016-07-25 17:45:36;Социологи есть?(СПбГУ);None
2016-07-25 17:29:47;Стоит ли поступать в СПбГУ ИТМО?;None
2016-07-25 16:30:09;Возможно ли поступить на факультет журналиста в СПбГУ;None
2016-07-25 16:28:52;@jimmie_crying net, в этом году уже и спбгу окончила 😄;None
2016-07-25 16:25:40;Разыскиваются! Студенты СПбГУ! (*студентки социологического на особом положении);None
2016-07-25 16:02:28;Настя в РУДН (Москва), Дима в НГУ (Новосибирск), я в СПбГУ (Санкт-Петербург)...;None
2016-07-25 15:37:34;Где в Санкт-Петербурге есть факультет журналистики кроме СПбГУ?;None
2016-07-25 14:52:05;Возможно ли поступить на факультет журналиста в СПбГУ;None
2016-07-25 14:37:01;https://t.co/2BzyY3THQe бланк заявления на поступление в вуз 2015 спбгу;None
2016-07-25 14:06:19;Когда День открытых дверей на социологии в СПбГУ?;None
2016-07-25 13:53:05;RT @5uglov_spb: Самые доступные и недоступные → https://t.co/Diz5WFF3ZI  #спбгу #мгу https://t.co/2D50xmbaWB;None
2016-07-25 13:14:15;@gbntfrk оригинал в СПБГУ уже давно пылится, но я чёто даже не надеюсь уже.;None
2016-07-25 12:49:23;В тред призываются аноны, учащиеся на магистратуре юрфака СПбГУ. Ну или лица, владеющие информацией. Интересует воз https://t.co/wEyFfyQiBX;None
2016-07-25 12:19:59;Поступила во все вузы, в которые подавала документы. Даже в спбгу бля;None
2016-07-25 12:03:26;RT @paperpaper_ru: Лев Лурье написал колонку о переезде СПбГУ под Гатчину, в которой перечислил возможные причины этого решения https://t.c…;None
2016-07-25 11:49:22;Ну все, СПбГУ, приветик👋🏻 https://t.co/vJilyxaYgw;None
2016-07-25 11:02:34;Возможно ли поступить на факультет журналиста в СПбГУ;None
2016-07-25 10:42:11;Иду собеседоваться на должность человека в будочке. Восемь лет в СПбГУ,  пять лет в журналистике. Высшая точка моей карьеры.;None
2016-07-25 10:39:48;Радует, когда тебе звонят из приемной комиссии СПбГУ, МИФИ и УрФУ, и говорят, что зачислят, при подаче оригинала));None
2016-07-25 10:38:13;Лев Лурье написал колонку о переезде СПбГУ под Гатчину https://t.co/gARemjDzwT с помощью @paperpaper_ru;None
2016-07-25 10:23:07;RT @paperpaper_ru: Лев Лурье написал колонку о переезде СПбГУ под Гатчину, в которой перечислил возможные причины этого решения https://t.c…;None
2016-07-25 09:39:57;RT @villagespb: Лев Лурье прокомментировал идею переезда СПбГУ в Гатчину. https://t.co/792UfTpvTT https://t.co/tSka7hQfzc;None
2016-07-25 09:30:53;Друзья, Студенческий совет #СПбГУ проводит конкурс на разработку логотипа "Мисс СПбГУ - 2016”! /  / Лого.. https://t.co/yyAnJKvJoD;None
2016-07-25 09:30:53;Друзья, Студенческий совет #СПбГУ проводит конкурс на разработку логотипа "Мисс СПбГУ - 2016”! /  / Лого.. https://t.co/yyAnJKNkNd;None
2016-07-25 09:25:07;Лев Лурье написал колонку о переезде СПбГУ под Гатчину, в которой перечислил возможные причины этого решения https://t.co/XXnYWB1lma;None
2016-07-25 09:11:02;RT @villagespb: Лев Лурье прокомментировал идею переезда СПбГУ в Гатчину. https://t.co/792UfTpvTT https://t.co/tSka7hQfzc;None
2016-07-25 09:05:23;позвонили с спбгу . Уж не знаю, кто там был на проводе, но у него такой клевый смех😍😂;None
2016-07-25 09:01:29;Лев Лурье о запланированном переезде СПбГУ под Гатчину  https://t.co/inHwHJSjGt;None
2016-07-25 08:46:27;Меня зачислили в спбгу.;None
2016-07-25 08:30:59;Переезд СПбГУ – кто выиграет? https://t.co/zURXW1Y9i5;None
2016-07-25 08:26:27;Дерзкая статья.Историк Лев Лурье о грядущем переезде СПбГУ в Гатчину https://t.co/hN3sdD8LIf с помощью @dprunews;None
2016-07-25 08:26:18;Историк Лев Лурье о грядущем переезде СПбГУ в Гатчину https://t.co/FvW9NWBFfo с помощью @dprunews;None
2016-07-25 08:20:59;Лев Лурье прокомментировал идею переезда СПбГУ в Гатчину. https://t.co/792UfTpvTT https://t.co/tSka7hQfzc;None
2016-07-25 08:00:36;#sun  #eyes  #instafollow   спбгу выборг;None
2016-07-25 07:14:45;#followme #деньги #follow  спбгу журналистика;None
2016-07-25 00:10:07;Дат фил когда видишь в Ярославле идущих навстречу чистматовцев спбгу, которым вообще здесь быть не положено.;None
2016-07-24 23:09:16;СПбГУ, Санкт-Петербургский государственный университет #фанпромо https://t.co/1HdaC3XqVS;None
2016-07-24 21:01:00;RT @FlaffyChu: Студенты Спбгу: Соня просит по вацапу, чтобы я открыла третий глаз и нашла на расстоянии ее потерянную гадальную колоду. В Т…;None
2016-07-24 20:34:42;Студенты Спбгу: Соня просит по вацапу, чтобы я открыла третий глаз и нашла на расстоянии ее потерянную гадальную колоду. В Тамбове. Я в мск.;None
2016-07-24 20:11:18;Историк Лев Лурье о грядущем переезде СПбГУ в Гатчину https://t.co/Bd27WnmnjN с помощью @dprunews;None
2016-07-24 19:56:54;#осень #новости #любовь  спбгу олимпиад;None
2016-07-24 19:55:16;Я хочу поступить в СПБГУ на зкономический,как вы думаете на бюджет реально?;None
2016-07-24 18:27:46;Парни, кто живет в общежитии СПбГУ и знает Рому с 4 курса?;None
2016-07-24 17:29:42;RT @stalist19911: СПбГУ в Гатчину, зачем? https://t.co/1HQUtNmZJF;None
2016-07-24 17:21:20;СПбГУ в Гатчину, зачем? https://t.co/1HQUtNmZJF;None
2016-07-24 16:34:19;#ifb бланк заявления на поступление в вуз 2015 спбгу https://t.co/qXDvCu70B3;None
2016-07-24 14:24:52;Хочу в СПбГУ! └(๑•̀ㅁ•́๑└)✧;None
2016-07-24 13:34:55;@rt_russian Так её и не было никогда. Кто верит в существование реальности - тот пусть посмотрит лекции профессора СПбГУ Т.Черниговской.;None
2016-07-24 13:29:05;В СПбГУ уже начались курсы китайского?Где нибудь еще есть?;None
2016-07-24 13:28:58;@aanaokay у меня спбгу уже давно переместился в разряд мечтаний((((((((((;None
2016-07-24 12:38:05;Какие экзамены сдают на психфаке СПбГУ при поступлении на второе высшее?;None
2016-07-24 10:48:31;какие жизненные приоритеты должны быть у студента СПбГУ?;None
2016-07-24 10:32:59;Может, кто учится в СПбГУ на географическом факультете, трудно поступить?;None
2016-07-24 09:30:52;Социологи есть?(СПбГУ);None
2016-07-24 09:26:42;Социологи есть?(СПбГУ);None
2016-07-24 09:16:51;желаю удачи и ему и всем сыновьям его друзей, о которых он не перестает мне втирать. пусть и дальше мечтает об спбгу;None
2016-07-24 08:50:12;RT @exzellenz: «Альтернатиива для Гермаинии»  Идеология:  германский национализм. В руководстве партии проф. СПбГУ Ирина Смирнова https://t…;None
2016-07-24 08:45:31;«Альтернатиива для Гермаинии»  Идеология:  германский национализм. В руководстве партии проф. СПбГУ Ирина Смирнова https://t.co/2ZsWkblNuO;None
2016-07-24 07:56:45;блеать смешно, 50 млрд всего лишь рублей ЛОЛ -- Историк Лев Лурье о грядущем переезде СПбГУ в Гатчину https://t.co/qJWx5BwTJe via @dprunews;None
2016-07-24 07:55:37;СПбГУ будет принимать документы об образовании, выданные ДНР и ЛНР.;None
2016-07-24 07:52:49;Есть люди которые учатся в СПБГУ Кино и Телевидения?;None
2016-07-24 07:30:09;Иногородние студенты Филологического факультета СПбГУ, откликнитесь: whispering_leaf@mail.ru.;None
2016-07-24 07:03:46;#наукавспбгу  "...по биологии в последние годы в СПбГУ произошел настоящий прорыв", - сообщил Игорь Тихонович —... https://t.co/ejSRxiqhWU;None
2016-07-24 00:53:13;#mention заявление о приеме на образовательную программу спбгу https://t.co/V7b0jpLN3r;None
2016-07-23 23:07:34;В школу хочу В СПбГУ на уроки мастера хочу А к репетиторам не хочу, уууу;None
2016-07-23 22:19:13;дата начала зимней сессии 2015-2016 очного обучения спбгу #любовь #котэ #деньги;None
2016-07-23 21:29:02;верите или нет, а в СПбГУ я поступлю! ваше сомнение будет меня еще больше мотивировать, сучки!;None
2016-07-23 19:12:18;блеать вот читаешь паблос абитуры 2016 и все такие "спокойно прохожу в мгу", "имею БВИ в Вышке", "чо лучше СПбГУ или мгимо".  ярыдаю.;None
2016-07-23 18:50:01;На самом деле я уже столько раз лажал с СПбГУ, что кажется, не судьба мне там быть студентом;None
2016-07-23 18:01:37;Если в следующем году будет такой же конкурс, то у меня все шансы попасть в СПБГУ;None
2016-07-23 17:57:21;спбгу хотят перенести в Гатчину... класс;None
2016-07-23 17:44:10;СПбГУ переносят?рил? https://t.co/YJ2JPfn9oq;None
2016-07-23 17:43:01;Услышала в новостях, что Спбгу собирается куда-то далеко переезжать. Ээээ, нет, точно не поступаю.;None
2016-07-23 16:25:29;Разыскиваются! Студенты СПбГУ! (*студентки социологического на особом положении);None
2016-07-23 16:13:01;#СПбГУ доверили реформу русского языка. /  / https://t.co/diMQy7QBoG.. https://t.co/HHoNbfkyEN;None
2016-07-23 13:55:17;Скажите кто-нибудь: как поступить в СПбГУ на бюджетку?;None
2016-07-23 13:24:59;Объясните чем FCE(СПбГУ) отличается от FCE(Оксфорд) по английскому?;None
2016-07-23 13:16:11;В СПбГУ уже начались курсы китайского?Где нибудь еще есть?;None
2016-07-23 13:01:51;#новостиспбгу  Министерство образования и науки РФ запросило мнение руководства #СПбГУ о необходимости создания в... https://t.co/SVLWVL2P5m;None
2016-07-23 12:41:02;Франц Кафка. /  / Лекция Андрея Аствацатурова, филолога, писателя и доцента #СПбГУ. https://t.co/z5RHxvHu3B;None
2016-07-23 11:17:31;Может, кто учится в СПбГУ на географическом факультете, трудно поступить?;None
2016-07-23 10:14:14;&gtМагистрант экономического ф-та СПбГУ, мизантроп и интроверт;None
2016-07-23 09:52:53;В СПбГУ уже начались курсы китайского?Где нибудь еще есть?;None
2016-07-23 09:34:22;Помогите пожалуйста.. расскажите о ПСИХ. ФАКЕ. СПбГУ!;None
2016-07-23 09:12:40;Возможно ли поступить на факультет журналиста в СПбГУ;None
2016-07-23 09:02:03;#новостиспбгу  #СПбГУ и Министерство внешних экономических связей и иностранных дел Венгрии заключили соглашение... https://t.co/gKECpT0dqE;None
2016-07-23 08:02:44;#котята #котики #картинки  спбгу выборг;None
2016-07-23 08:02:20;Куда лучше на Менеджмент поступать: в СПбГУ, ФИННЭК или ИНЖЭКОН?;None
